ear,blink_duration,mar,head_deviation,state
0.2943491911369573,0.11,0.012195121802498515,0.020504474639892578,0
0.30187584333947387,0.11,0.012985917745820209,0.0319209098815918,0
0.3021297439367544,0.11,0.0,0.03537958860397339,0
0.31244535309005705,0.11,0.0,0.0265810489654541,0
0.30886815904735654,0.11,0.0,0.023927420377731323,0
0.30467912202140596,0.11,0.0,0.01845189929008484,0
0.2887175128521737,0.11,0.012345678859929892,0.028460711240768433,0
0.2936434546885812,0.11,0.012987012818350484,0.031084656715393066,0
0.2885184100988898,0.11,0.0,0.023735135793685913,0
0.2827555287480755,0.11,0.012820512656147275,0.0007832050323486328,0
0.2981579520811696,0.11,0.0,0.019981950521469116,0
0.2941771961848201,0.11,0.0,0.024113357067108154,0
0.29575004236544755,0.11,0.012499023395700432,0.02729952335357666,0
0.2942128658278608,0.11,0.012499999843750002,0.021802276372909546,0
0.2855649497737795,0.11,0.0,0.018819332122802734,0
0.2957882798542254,0.11,0.0,0.0210992693901062,0
0.2864612774406804,0.11,0.012819459160727294,0.02030402421951294,0
0.27158400735834487,0.11,0.012820512656147275,0.023250669240951538,0
0.30898700992267725,0.11,0.0,0.01935926079750061,0
0.3083773539892985,0.11,0.012499999843750002,0.025256097316741943,0
0.2973383726077916,0.11,0.012658227687870536,0.018382757902145386,0
0.24251294780302568,0.11,0.012820512656147275,0.02736765146255493,0
0.2686561589241713,0.11,0.012820512656147275,0.02350938320159912,0
0.28015810086673915,0.11,0.018366409662424487,0.021971851587295532,0
0.2832520057987254,0.11,0.0,0.018023550510406494,0
0.28471194380706577,0.11,0.012985917745820209,0.024919748306274414,0
0.3031738384055678,0.11,0.012987012818350484,0.020068317651748657,0
0.2880772332201069,0.11,0.017459426480415662,0.040153294801712036,0
0.18951879715366066,0.55,0.012658227687870536,0.026868313550949097,0
0.2519732386155693,0.11,0.012657213691191082,0.028203099966049194,0
0.2646614171946165,0.11,0.0,0.02191099524497986,0
0.2565187893129116,0.11,0.012987012818350484,0.023077398538589478,0
0.2873355874875848,0.11,0.0,0.027767300605773926,0
0.28721103351792,0.11,0.013332148128403257,0.027148187160491943,0
0.2957882798542254,0.11,0.012985917745820209,0.013598978519439697,0
0.29165064895378867,0.11,0.012987012818350484,0.025028109550476074,0
0.3031707884959075,0.11,0.0,0.030064314603805542,0
0.30079594185299713,0.11,0.0,0.02294948697090149,0
0.293649643033657,0.11,0.01408311005638773,0.0307123064994812,0
0.30079594185299713,0.11,0.0,0.023629039525985718,0
0.3016331825558236,0.11,0.01351351333089847,0.028421998023986816,0
0.30079594185299713,0.11,0.012987012818350484,0.017940998077392578,0
0.2650461104494868,0.11,0.0,0.028158128261566162,0
0.27375349943077787,0.11,0.0,0.0333038866519928,0
0.2873355874875848,0.11,0.013333333155555559,0.02944043278694153,0
0.2809738845086242,0.11,0.0,0.022200971841812134,0
0.3043468847512443,0.11,0.0,0.04435238242149353,0
0.30070366202083276,0.11,0.0,0.03370073437690735,0
0.29995871269967833,0.11,0.0,0.035178691148757935,0
0.30321487188773355,0.11,0.015149776066751669,0.02042648196220398,0
0.230543081126155,0.11,0.013333333155555559,0.0081348717212677,0
0.2601258784898114,0.11,0.0,0.026210665702819824,0
0.29138901899501096,0.11,0.0,0.01630416512489319,0
0.30221645870824854,0.11,0.0,0.01956877112388611,0
0.2879191331377591,0.11,0.020795009490625557,0.014241963624954224,0
0.30504061502697555,0.11,0.0319438277936566,0.042866289615631104,0
0.21892091777681344,0.11,0.0,0.02921542525291443,0
0.25172325780901694,0.11,0.014284256578810155,0.03511038422584534,0
0.25855320271835175,0.11,0.0,0.022368788719177246,0
0.1900210209384422,0.55,0.0,0.0206926167011261,0
0.2299638440268431,0.11,0.0,0.02067229151725769,0
0.25985308093517034,0.11,0.015368255299950348,0.015560001134872437,0
0.26333667317076837,0.11,0.0,0.01458391547203064,0
0.2756717638469924,0.11,0.015144563091026773,0.022835731506347656,0
0.27391551145652315,0.11,0.015384615147928998,0.03084033727645874,0
0.290034959798966,0.11,0.015149776066751669,0.027907609939575195,0
0.3024190925158431,0.11,0.0,0.029587268829345703,0
0.3189071343728668,0.11,0.0,0.038621485233306885,0
0.2173998132015674,0.11,0.015151514921946744,0.028423935174942017,0
0.2731427223238855,0.11,0.015151514921946744,0.03640323877334595,0
0.2918031730581625,0.11,0.0,0.020568162202835083,0
0.2734577382802845,0.11,0.0,0.03476187586784363,0
0.2802829537673353,0.11,0.015149776066751669,0.02039700746536255,0
0.2917835559076414,0.11,0.0,0.036431461572647095,0
0.29990185586071916,0.11,0.014705882136678205,0.031064629554748535,0
0.31081777225538154,0.11,0.0,0.027875185012817383,0
0.3157808790549715,0.11,0.0,0.0347045361995697,0
